LAV vs. CGY 2008-11-16 1200 Stade TELUS;;;
SKH;1&10;UBC13; 12:16 Laurence Nixon pass complete to Braeden George for 13 yards to the UBC0, TOUCHDOWN,  12:13.
SKH;0&5;UBC05;C. MacDougall kick attempt GOOD.
;;;SKH 15, UBC 3
SKH;0&10;SKH45;C. MacDougall kickoff 54 yards to the UBC11, Dave Boyd return 14 yards to the UBC25 (Tony Michalchuk).
UBC;1&10;UBC25;11:53 Dave Boyd rush for 3 yards to the UBC28 (Ivan Brown
UBC;2&7;UBC28;Boomer Chaube sacked for -3 yards to the UBC25 (David Rybinski).
UBC;3&10;UBC25;Shawn McIsaac punt 27 yards to the UBC52, Jeffery Moore return 0 yards to the UBC52 (Perry Harder),Â PENALTY UBC NY 5 yards to the UBC47, SKH ball on UBC52.
SKH;1&10;UBC52; 10:30 Laurence Nixon pass complete to Travis Gorski for 45 yards to the UBC7,Â .
SKH;1&7;UBC07;Shoruh Noraliev rush for 2 yards to the UBC5 (Braydon Hobbs
SKH;2&5;UBC05;Laurence Nixon pass incomplete,Â PENALTY UBC pass interference 3 yards to the UBC2, NO PLAY.
SKH;1&2;UBC02;Jamal Allen rush for 2 yards to the UBC0, TOUCHDOWN,  09:00.
SKH;0&5;UBC05;C. MacDougall kick attempt GOOD.
;;;SKH 22, UBC 3
SKH;0&10;SKH45;C. MacDougall kickoff 53 yards to the UBC12, Jordan Grieve return 16 yards to the UBC28 (Grant Shaw).
UBC;1&10;UBC28;08:53 Dave Boyd rush for 4 yards to the UBC32 (Stephen Kovach
;;;TIMEOUT UBC,  07:57.
UBC;2&6;UBC32;Boomer Chaube pass complete to Dave Boyd for 3 yards to the UBC35 (Jon Krahenbil
UBC;3&3;UBC35;Shawn McIsaac punt 43 yards to the SKH32, Jeffery Moore return 15 yards to the SKH47.
SKH;1&10;SKH47;Laurence Nixon pass complete to Braeden George for 53 yards to the UBC10, (Chris Mark),Â PENALTY UBC unsportsMANlike conduct 5 yards to the UBC5.
SKH;1&5;UBC05;Laurence Nixon sacked for -7 yards to the UBC12 (Scott McCuaig).
SKH;2&12;UBC12;Laurence Nixon pass incomplete to Scott McHenry.
SKH;3&12;UBC12;C. MacDougall field goal attempt from 18 GOOD,  05:21.
;;;SKH 25, UBC 3
SKH;0&10;SKH45;C. MacDougall kickoff 53 yards to the UBC12, Spencer Betts return 28 yards to the UBC40 (Jeffery Moore).
UBC;1&10;UBC40;05:11 Boomer Chaube rush for 3 yards to the UBC43 (Lyndon Boychuk).
UBC;2&7;UBC43;Boomer Chaube pass incomplete to Dave Boyd.
UBC;3&7;UBC43;Shawn McIsaac punt 33 yards to the SKH34, Jeffery Moore return 2 yards to the SKH36 (Scott McCuaig).
SKH;1&10;SKH36;03:45 Shoruh Noraliev rush for 1 yard to the SKH37 (Devin Kavanagh).
SKH;2&9;SKH37;Laurence Nixon pass complete to Scott McHenry for 8 yards to the SKH45 (Braydon Hobbs).
SKH;3&1;SKH45;PENALTY UBC IP defense 5 yards to the SKH50,Â .
SKH;1&10;SKH50;Shoruh Noraliev rush for no gain to the SKH50 (Tyler Codron).
SKH;2&10;SKH50;Laurence Nixon pass incomplete to Cory Jones,Â PENALTY SKH offside declined.
SKH;3&10;SKH50;C. MacDougall punt 42 yards to the UBC18, Jordan Grieve return 3 yards to the UBC21, out-of-bounds.
UBC;1&10;UBC21;00:40 Boomer Chaube pass complete to Dave Boyd for 2 yards to the UBC23 (David Rybinski).
UBC;2&8;UBC23;Boomer Chaube pass complete to Blaine Kruger for 19 yards to the UBC42,Â .
;;;SKH 25, UBC 3
4th;;;
UBC;1&10;UBC42;Boomer Chaube pass complete to Blaine Kruger for 19 yards to the SKH49,Â .
UBC;1&10;SKH49;Boomer Chaube sacked for -6 yards to the 55 yardline (Vaughn Rice). PENALTY UBC holding 10 yards to the UBC45.
UBC;2&26;UBC45;Billy Greene pass complete to Tom Johnson for 6 yards to the UBC51.
UBC;3&20;UBC51;Shawn McIsaac punt 36 yards to the SKH23, Jeffery Moore return -3 yards to the SKH20 (Scott McCuaig).
SKH;1&10;SKH20;Shoruh Noraliev rush for 5 yards to the SKH25 (Scott McCuaig
SKH;2&5;SKH25;Laurence Nixon pass complete to Travis Gorski for 7 yards to the SKH32, (Chris Mark).
SKH;1&10;SKH32;Laurence Nixon pass complete to Shoruh Noraliev for 10 yards to the SKH42, (Tyler Codron
SKH;1&10;SKH42;Laurence Nixon sacked for -7 yards to the SKH35 (Devin Kavanagh).
SKH;2&17;SKH35;Laurence Nixon pass complete to Braeden George for 15 yards to the SKH50 (Alex Betts
SKH;3&2;SKH50;C. MacDougall punt 34 yards to the UBC26, Spencer Betts return -4 yards to the UBC22 (Peter Woldu).
UBC;1&10;UBC22;09:15 Billy Greene pass incomplete to Blaine Kruger.
UBC;2&10;UBC22;Billy Greene sacked for -7 yards to the UBC15.
UBC;3&17;UBC15;Shawn McIsaac punt 30 yards to the UBC45,Â PENALTY UBC NY 15 yards to the UBC30, SKH ball on UBC30.
SKH;1&10;UBC30;07:48 Trevor Barss pass incomplete.
SKH;2&10;UBC30;Trevor Barss pass incomplete.
SKH;3&10;UBC30;C. MacDougall field goal attempt from 37 BLOCKED, recovered by UBC Devin Kavanagh at UBC20 spot at UBC20,  07:06 (blocked by Scott McCuaig), Devin Kavanagh for no gain to the UBC20,Â PENALTY SKH NY 15 yards to the UBC35, UBC ball on U BC35.
UBC;1&10;UBC35;Dave Boyd rush for 10 yards to the UBC45, (K. MacDougall).
UBC;1&10;UBC45;Billy Greene pass incomplete to Jordan Grieve.
UBC;2&10;UBC45;Dave Boyd rush for no gain to the UBC45.
UBC;3&10;UBC45;Shawn McIsaac punt 27 yards to the SKH38, out-of-bounds.
SKH;1&10;SKH38;Shoruh Noraliev rush for 4 yards to the SKH42 (Scott McCuaig).
SKH;2&6;SKH42;PENALTY UBC IP defense 5 yards to the SKH47.
SKH;2&1;SKH47;Jamal Allen rush for 2 yards to the SKH49, (Scott McCuaig
SKH;1&10;SKH49;Jamal Allen rush for 19 yards to the UBC42, (Sam Carino).
SKH;1&10;UBC42;Jamal Allen rush for 14 yards to the UBC28, (Graham Best
;;;TIMEOUT UBC,  03:15.
SKH;1&10;UBC28;Travis Gorski rush for -3 yards to the UBC31 (Scott McCuaig).
SKH;2&13;UBC31;Trevor Barss pass complete to Braeden George for 13 yards to the UBC18,Â .
SKH;1&10;UBC18;Jamal Allen rush for 5 yards to the UBC13 (Devin Kavanagh
SKH;2&5;UBC13;Jamal Allen rush for -2 yards to the UBC15 (Alex Betts
SKH;3&7;UBC15;C. MacDougall field goal attempt from 22 GOOD,  01:20.
;;;SKH 28, UBC 3
UBC;1&10;UBC35; 01:14 Billy Greene pass intercepted by Jon Krahenbil at the SKH37, Jon Krahenbil return -1 yards to the SKH36.
SKH;1&10;SKH36;01:14 Shoruh Noraliev rush for -1 yard to the SKH35 (Doug Goldsby).
SKH;2&11;SKH35;Trevor Barss sacked for -2 yards to the SKH33 (Scott McCuaig).
SKH;3&13;SKH33;PENALTY SKH IP 5 yards to the SKH28.
SKH;3&18;SKH28;C. MacDougall punt 46 yards to the UBC36, Jordan Grieve return 11 yards to the UBC47 (Bryce McCall
UBC;1&10;UBC47; 00:20 Billy Greene pass complete to Jordan Grieve for 17 yards to the SKH46, (Nnamdi Metu).
UBC;1&10;SKH46;Billy Greene pass incomplete,Â PENALTY UBC holding declined.
;;;SKH 28, UBC 3
;;;end of game
CGY vs. ALB 2008-10-25 1300 Foote Field;;;
CGY;0&10;CGY45;Aaron Ifield kickoff 58 yards to the ALB7, Zachary Kohn return 22 yards to the ALB29 (Duncan McLean).
ALB;1&10;ALB29;PENALTY ALB TC 5 yards to the ALB24.
ALB;1&15;ALB24;Quade Armstrong pass complete to Mike Wasylyniuk for 11 yards to the ALB35 (Matt Grohn).
ALB;2&4;ALB35;Matthew Jarvis rush for 15 yards to the ALB50, (James Green).
ALB;1&10;ALB50;Matthew Jarvis rush for 4 yards to the ALB54 (Patrick Callan).
ALB;2&6;ALB54;Quade Armstrong pass incomplete to Mike Wasylyniuk.
ALB;3&6;ALB54;Hugh O'Neill punt 31 yards to the CGY25, KC Prince return 17 yards to the CGY42 (Adam Baptie).
CGY;1&10;CGY42;12:27 Matt Walter rush for 3 yards to the CGY45 (Jordan Hetherington).
CGY;2&7;CGY45;Deke Junior sacked for -3 yards to the CGY42 (Greg Whelan).
CGY;3&10;CGY42;Aaron Ifield punt 61 yards to the ALB7, Paul Irwin return 12 yards to the ALB19 (Josh McDonald).
ALB;1&10;ALB19;10:59 Matthew Jarvis rush for 5 yards to the ALB24 (Patrick Callan).
ALB;2&5;ALB24;Quade Armstrong pass incomplete to Porter Brown.
ALB;3&5;ALB24;Hugh O'Neill punt 11 yards to the ALB35, out-of-bounds.
CGY;1&10;ALB35;Deke Junior pass complete to Anthony Parker for 5 yards to the ALB30 (Scott Stevenson).
CGY;2&5;ALB30;Matt Walter rush for 3 yards to the ALB27 (Kyle Pagnucco).
CGY;3&2;ALB27;Matt Walter rush for 8 yards to the ALB19, (Jean-Marc Jones).
CGY;1&10;ALB19;Deke Junior pass complete to Matt Little for 12 yards to the ALB7, (Jean-Marc Jones).
CGY;1&7;ALB07;Matt Walter rush for 7 yards to the ALB0, TOUCHDOWN,  07:27.
CGY;0&5;ALB05;Aaron Ifield kick attempt GOOD.
;;;CGY 7, ALB 0
;;;
CGY;0&10;CGY45;Aaron Ifield kickoff 85 yards to the ALB-20 - ROUGE, touchback.
;;;CGY 8, ALB 0
ALB;1&10;ALB35;07:27 Matthew Jarvis rush for -1 yard to the ALB34 (Chase Moore).
ALB;2&11;ALB34;Quade Armstrong pass complete to Mike Wasylyniuk for 21 yards to the 55 yardline, (A. Bonaventura).
ALB;1&10;ALB55;Matthew Jarvis rush for no gain to the 55 yardline (Jon Waldie). PENALTY ALB UR 15 yards to the ALB40.
ALB;2&25;ALB40;Quade Armstrong pass complete to Mike Wasylyniuk for 13 yards to the ALB53, out-of-bounds (Brett Ferguson).
ALB;3&12;ALB53;Hugh O'Neill punt 31 yards to the CGY26, KC Prince return 15 yards to the CGY41 (Adam Baptie).
CGY;1&10;CGY41;Deke Junior sacked for -1 yard to the CGY40 (Dan Bass).
CGY;2&11;CGY40;Anthony Woodson rush for no gain to the CGY40 (Scott Stevenson).
CGY;3&11;CGY40;Aaron Ifield punt 45 yards to the ALB25, Zachary Kohn return 24 yards to the ALB49 (J. Simmerling).
ALB;1&10;ALB49; 03:54 Quade Armstrong pass complete to Porter Brown for 5 yards to the ALB54, out-of-bounds (Matt Grohn).
ALB;2&5;ALB54;Matthew Jarvis rush for 4 yards to the CGY52, fumble forced by Chase Moore, fumble by Matthew Jarvis recovered by ALBrian Chris Kaminski at CGY52 (Patrick Callan).
ALB;3&1;CGY52;Quade Armstrong rush for 2 yards to the CGY50, (Geoff Paiement).
ALB;1&10;CGY50;Dale Stevenson rush for 2 yards to the CGY48 (Andrew Obrecht).
ALB;2&8;CGY48;Quade Armstrong pass incomplete to Mike Wasylyniuk.
ALB;3&8;CGY48;Hugh O'Neill punt 30 yards to the CGY18, KC Prince return 2 yards to the CGY20 (Symon Pfau).
CGY;1&10;CGY20; 01:36 Deke Junior pass complete to Matt Little for 12 yards to the CGY32, (Dean Guedo).
CGY;1&10;CGY32;Matt Walter rush for 3 yards to the CGY35 (Craig Gerbrandt).
CGY;2&7;CGY35;Deke Junior pass intercepted by Brent Krawchuk at the ALB45, Brent Krawchuk return 0 yards to the ALB45, out-of-bounds (Jordan Flagel).
ALB;1&10;ALB45;00:23 Matthew Jarvis rush for 5 yards to the ALB50 (Matt Grohn).
ALB;2&5;ALB50;Quade Armstrong pass complete to Aaron Holba for 8 yards to the CGY52, (Chase Moore).
;;;CGY 8, ALB 0
2nd;;;
ALB;1&10;CGY52;Quade Armstrong pass incomplete to Laine Rogers. PENALTY ALB UR 15 yards to the ALB43.
ALB;2&25;ALB43;Quade Armstrong pass incomplete to Aaron Holba (Casey Fraser).
ALB;3&25;ALB43;Hugh O'Neill punt 43 yards to the CGY24, KC Prince return 8 yards to the CGY32, out-of-bounds (Symon Pfau).
CGY;1&10;CGY32;14:19 Deke Junior rush for 8 yards to the CGY40 (Dean Guedo).
CGY;2&2;CGY40;Matt Walter rush for 1 yard to the CGY41 (Brent Krawchuk).
CGY;3&1;CGY41;Deke Junior rush for 2 yards to the CGY43, (Joseph Hartman).
CGY;1&10;CGY43;Deke Junior rush for no gain to the CGY43 (Kevin Arkko).
CGY;2&10;CGY43;PENALTY CGY TC 5 yards to the CGY38.
CGY;2&15;CGY38;Deke Junior pass complete to Anthony Parker for 20 yards to the ALB52, fumble forced by Scott Stevenson, fumble by Anthony Parker recovered by ALB Scott Stevenson at ALB52.
ALB;1&10;ALB52;11:36 Quade Armstrong pass incomplete.
ALB;2&10;ALB52;Quade Armstrong pass incomplete to Matthew Orlicz (James Green).
ALB;3&10;ALB52;Hugh O'Neill punt 38 yards to the CGY20, Taylor Altilio return 13 yards to the CGY33 (O. Sonuga).
CGY;1&10;CGY33;10:31 Deke Junior pass incomplete to Matt Walter.
CGY;2&10;CGY33;Matt Walter rush for 6 yards to the CGY39 (Scott Stevenson).
CGY;3&4;CGY39;Aaron Ifield punt 31 yards to the ALB40, Zachary Kohn return 7 yards to the ALB47 (David Gruninger).
ALB;1&10;ALB47; 09:24 Matthew Jarvis rush for 10 yards to the CGY53, (A. Bonaventura).
ALB;1&10;CGY53;Quade Armstrong pass complete to Matthew Orlicz for 18 yards to the CGY35, (James Green). PENALTY ALB UR 15 yards to the CGY50,Â .
ALB;1&10;CGY50;Tendayi Jozzy rush for 5 yards to the CGY45 (Deji OdWESle).
ALB;2&5;CGY45;Tendayi Jozzy rush for -1 yard to the CGY46 (Casey Fraser).
ALB;3&6;CGY46;Hugh O'Neill punt 66 yards to the CGY-20 - ROUGE, touchback.
;;;CGY 8, ALB 1
CGY;1&10;CGY35; 07:10 Deke Junior pass complete to Anthony Parker for 12 yards to the CGY47, out-of-bounds (Paul Irwin).
CGY;1&10;CGY47;Deke Junior rush for 5 yards to the CGY52 (Greg Whelan).
CGY;2&5;CGY52;Matt Walter rush for 7 yards to the ALB51, (Brett Waine).
CGY;1&10;ALB51;Deke Junior pass complete to Taylor Altilio for 13 yards to the ALB38, (Brent Krawchuk).
CGY;1&10;ALB38;Deke Junior rush for 1 yard to the ALB37, out-of-bounds (Jean-Marc Jones).
CGY;2&9;ALB37;Deke Junior pass complete to Anthony Parker for 12 yards to the ALB25, (Scott Stevenson).
CGY;1&10;ALB25;Deke Junior pass complete to Anthony Parker for 12 yards to the ALB13, (Symon Pfau).
CGY;1&10;ALB13;Deke Junior rush for -14 yards to the ALB27, fumble forced by Craig Gerbrandt, fumble by Deke Junior recovered by ALB Dan Bass at ALB27 (Paul Swiston).
ALB;1&10;ALB27;03:32 Quade Armstrong pass incomplete to Mike Wasylyniuk.
ALB;2&10;ALB27;Quade Armstrong pass incomplete to Mike Wasylyniuk.
ALB;3&10;ALB27;Hugh O'Neill punt 39 yards to the CGY44, out-of-bounds.
;;;TIMEOUT ALB,  02:50.
CGY;1&10;CGY44;Matt Walter rush for -2 yards to the CGY42 (Scott Stevenson).
CGY;2&12;CGY42;Matt Walter rush for 8 yards to the CGY50 (Daniel Bedeau).
CGY;3&4;CGY50;Aaron Ifield punt 30 yards to the ALB30, Zachary Kohn return 10 yards to the ALB40 (Geoff Paiement).
ALB;1&10;ALB40;02:09 Matthew Jarvis rush for -2 yards to the ALB38 (Geoff Paiement).
ALB;2&12;ALB38;Quade Armstrong pass incomplete to Mike Wasylyniuk.
ALB;3&12;ALB38;Hugh O'Neill punt 41 yards to the CGY31, downed. PENALTY CGY IB 10 yards to the CGY21,Â .
CGY;1&10;CGY21;01:36 Deke Junior pass incomplete to KC Prince.
CGY;2&10;CGY21;Matt Walter rush for 12 yards to the CGY33, (Craig Gerbrandt).
CGY;1&10;CGY33;Deke Junior pass complete to Anthony Parker for 11 yards to the CGY44, (Dan Bass).
CGY;1&10;CGY44;Deke Junior pass complete to Matt Little for 5 yards to the CGY49 (Scott Stevenson).
CGY;2&5;CGY49;Deke Junior pass complete to Anthony Parker for 7 yards to the ALB54, (Daniel Bedeau).
CGY;1&10;ALB54;Deke Junior pass incomplete to Anthony Parker (Dean Guedo).
CGY;2&10;ALB54;Matt Walter rush for 15 yards to the ALB39, (Brett Waine).
;;;TIMEOUT CGY,  00:31.
CGY;1&10;ALB39;Deke Junior pass complete to Jordan Flagel for 10 yards to the ALB29, (Jordan Hetherington).
CGY;1&10;ALB29;Deke Junior pass complete to Anthony Parker for 12 yards to the ALB17, (Jordan Hetherington).
;;;TIMEOUT CGY,  00:14.
CGY;1&10;ALB17;Deke Junior pass incomplete to Anthony Parker (Cayce Kerr).
CGY;2&10;ALB17;Deke Junior pass incomplete to Anthony Parker.
CGY;3&10;ALB17;Aaron Ifield field goal attempt from 25 Byron Stearns - short, spot at ALB25,  00:01. PENALTY CGY NY 0 yards to the ALB25.
ALB;1&10;ALB25;Quade Armstrong pass incomplete to Aaron Holba (Casey Fraser).
;;;CGY 8, ALB 1
3rd;;;
ALB;0&10;ALB45;Hugh O'Neill kickoff 61 yards to the CGY4, KC Prince return 18 yards to the CGY22 (Scott Stevenson).
CGY;1&10;CGY22;Deke Junior pass intercepted by Scott Stevenson at the CGY25, Scott Stevenson return 25 yards to the CGY0, TOUCHDOWN,  14:33.
ALB;0&5;CGY05;Hugh O'Neill kick attempt GOOD.
;;;CGY 8, ALB 8
ALB;0&10;ALB45;Hugh O'Neill kickoff 48 yards to the CGY17, KC Prince return 33 yards to the CGY50 (Porter Brown).
CGY;1&10;CGY50;14:26 Anthony Woodson rush for 9 yards to the ALB51 (Dan Bass).
CGY;2&1;ALB51;Anthony Woodson rush for 1 yard to the ALB50, (Joseph Hartman).
CGY;1&10;ALB50;Deke Junior pass complete to Deke Junior for -1 yard to the ALB51 (Jean-Marc Jones).
CGY;2&11;ALB51;PENALTY CGY TC 5 yards to the CGY54.
CGY;2&16;CGY54;Anthony Woodson rush for no gain to the CGY54 (Craig Gerbrandt).
CGY;3&16;CGY54;Aaron Ifield punt 44 yards to the ALB12, Danny Diaz return 1 yards to the ALB13 (Andrew Obrecht).
ALB;1&10;ALB13;11:59 Matthew Jarvis rush for 4 yards to the ALB17 (James Green).
ALB;2&6;ALB17;Quade Armstrong pass complete to Zachary Kohn for 13 yards to the ALB30, (J. Simmerling).
ALB;1&10;ALB30;Quade Armstrong pass complete to Mike Wasylyniuk for 9 yards to the ALB39 (Brett Ferguson).
ALB;2&1;ALB39;Dale Stevenson rush for 1 yard to the ALB40, (Chase Moore).
ALB;1&10;ALB40;Matthew Jarvis rush for -3 yards to the ALB37 (A. Bonaventura).
ALB;2&13;ALB37;Quade Armstrong pass intercepted by Steve Truzak at the ALB54, Steve Truzak return 0 yards to the ALB54.
CGY;1&10;ALB54;Deke Junior rush for 8 yards to the ALB46 (Scott Stevenson).
CGY;2&2;ALB46;Anthony Woodson rush for -4 yards to the ALB50 (Greg Whelan).
CGY;3&6;ALB50;Aaron Ifield punt 55 yards to the ALB-5, Zachary Kohn return 8 yards to the ALB3 (Tye Noble).
ALB;1&10;ALB20;07:47 Matthew Jarvis rush for 5 yards to the ALB25 (J. Simmerling).
ALB;2&5;ALB25;Quade Armstrong pass complete to Laine Rogers for 10 yards to the ALB35, (Brett Ferguson).
ALB;1&10;ALB35;Quade Armstrong pass incomplete to Porter Brown.
ALB;2&10;ALB35;Quade Armstrong pass complete to Dale Stevenson for 21 yards to the CGY54, (Casey Fraser).
ALB;1&10;CGY54;Matthew Jarvis rush for 4 yards to the CGY50 (Deji OdWESle).
ALB;2&6;CGY50;Quade Armstrong pass complete to Matthew Orlicz for 3 yards to the CGY47, out-of-bounds (Casey Fraser).
ALB;3&3;CGY47;Hugh O'Neill punt 41 yards to the CGY6, James Green return -9 yards to the CGY-3 (Zachary Kohn), TEAM SAFETY,  05:02.
;;;ALB 10, CGY 8
;;;TIMEOUT ALB,  04:44.
ALB;1&10;ALB35;Matthew Jarvis rush for 1 yard to the ALB36 (Chase Moore).
ALB;2&9;ALB36;Quade Armstrong pass incomplete to Porter Brown.
ALB;3&11;ALB36;Hugh O'Neill punt 33 yards to the CGY41, KC Prince return 1 yards to the CGY42 (Symon Pfau).
CGY;1&10;CGY42; 03:37 Anthony Woodson rush for 14 yards to the ALB54, (Jordan Hetherington).
CGY;1&10;ALB54;Deke Junior rush for 4 yards to the ALB50 (Dan Bass).
CGY;2&6;ALB50;Anthony Woodson rush for 9 yards to the ALB41, (Greg Whelan).
CGY;1&10;ALB41;Anthony Woodson rush for 3 yards to the ALB38 (Paul Irwin).
;;;TIMEOUT CGY,  01:05.
CGY;2&7;ALB38;Anthony Woodson rush for 10 yards to the ALB28, (Dan Bass).
CGY;1&10;ALB28;Deke Junior rush for 12 yards to the ALB16, out-of-bounds. PENALTY CGY UR off-setting,Â PENALTY ALB UR off-setting.
CGY;1&10;ALB16;Anthony Woodson rush for -2 yards to the ALB18 (Craig Gerbrandt).
CGY;2&12;ALB18;Deke Junior rush for -11 yards to the ALB29, fumble forced by Greg Whelan, fumble by Deke Junior recovered by CGY Paul Swiston at ALB29.
;;;ALB 10, CGY 8
4th;;;
4th;3&23;ALB29;Aaron Ifield field goal attempt from 36 BLOCKED, recovered by ALB Rory Groom at ALB5 spot at ALB5,  14:44 (blocked by Brent Krawchuk), Rory Groom for 9 yards to the ALB14 (Geoff Paiement).
ALB;1&10;ALB14;Quade Armstrong pass incomplete to Matthew Orlicz.
ALB;2&10;ALB14;Quade Armstrong pass incomplete to Dale Stevenson.
ALB;3&10;ALB14;Hugh O'Neill punt 37 yards to the ALB51, Taylor Altilio return 10 yards to the ALB41 (Ryan Semenchuk).
CGY;1&10;ALB41;13:36 Deke Junior pass incomplete to KC Prince (Dan Bass).
CGY;2&10;ALB41;Matt Walter rush for 4 yards to the ALB37 (Dan Bass).
CGY;3&6;ALB37;Aaron Ifield punt 47 yards to the ALB-10 - ROUGE, touchback.
;;;CGY 9, ALB 10
ALB;1&10;ALB35; 12:37 Quade Armstrong pass complete to Mike Wasylyniuk for 10 yards to the ALB45, (Matt Grohn).
ALB;1&10;ALB45;Tendayi Jozzy rush for 2 yards to the ALB47 (Andrew Obrecht).
ALB;2&8;ALB47;Quade Armstrong pass complete to Aaron Holba for 2 yards to the ALB49 (Steve Truzak).
ALB;3&6;ALB49;Hugh O'Neill punt 81 yards to the CGY-20 - ROUGE, touchback.
;;;CGY 9, ALB 11
CGY;1&10;CGY35;10:52 Deke Junior pass complete to Anthony Parker for 2 yards to the CGY37 (Jordan Hetherington).
CGY;2&8;CGY37;Deke Junior pass complete to Anthony Parker for 4 yards to the CGY41, out-of-bounds (Daniel Bedeau).
CGY;3&4;CGY41;Aaron Ifield punt 33 yards to the ALB36, Zachary Kohn return 12 yards to the ALB48 (Geoff Paiement).
ALB;1&10;ALB48;09:43 Tendayi Jozzy rush for 6 yards to the ALB54 (Geoff Paiement).
ALB;2&4;ALB54;Tendayi Jozzy rush for 1 yard to the 55 yardline (Deji OdWESle).
ALB;3&3;ALB55;Hugh O'Neill punt 75 yards to the CGY-20 - ROUGE, touchback.
;;;CGY 9, ALB 12
CGY;1&10;CGY35;08:17 Deke Junior pass incomplete.
CGY;2&10;CGY35;Matt Walter rush for no gain to the CGY35 (Scott Stevenson).
CGY;3&10;CGY35;Aaron Ifield punt 31 yards to the ALB44, Zachary Kohn return 11 yards to the 55 yardline (A. Bonaventura).
ALB;1&10;ALB55; 07:23 Quade Armstrong pass complete to Mike Wasylyniuk for 13 yards to the CGY42,Â .
ALB;1&10;CGY42;Quade Armstrong pass incomplete to Dale Stevenson.
ALB;2&10;CGY42;Tendayi Jozzy rush for 1 yard to the CGY41 (Andrew Obrecht).
ALB;3&9;CGY41;Hugh O'Neill punt 47 yards to the CGY-6 - ROUGE, touchback.
;;;CGY 9, ALB 13
CGY;1&10;CGY35;Anthony Woodson rush for -3 yards to the CGY32 (Scott Stevenson
CGY;2&13;CGY32;Deke Junior pass complete to Anthony Parker for 17 yards to the CGY49, (Scott Stevenson).
CGY;1&10;CGY49;Anthony Woodson rush for no gain to the CGY49 (Greg Whelan).
CGY;2&10;CGY49;Deke Junior pass complete to Matt Little for 7 yards to the ALB54 (Brent Krawchuk).
CGY;3&3;ALB54;Anthony Woodson rush for 7 yards to the ALB47, (Jordan Hetherington).
CGY;1&10;ALB47;Deke Junior sacked for -4 yards to the ALB51 (Joseph Hartman).
CGY;2&14;ALB51;Deke Junior pass incomplete to KC Prince (Dean Guedo).
CGY;3&14;ALB51;Aaron Ifield punt 26 yards to the ALB25, downed. PENALTY CGY NY 5 yards to the ALB30,Â .
ALB;1&10;ALB30;02:26 Tendayi Jozzy rush for 5 yards to the ALB35 (A. Bonaventura).
ALB;2&5;ALB35;Quade Armstrong pass incomplete to Tendayi Jozzy (James Green).
ALB;3&5;ALB35;Hugh O'Neill punt 44 yards to the CGY31, out-of-bounds.
CGY;1&10;CGY31;01:58 Deke Junior pass incomplete to Anthony Parker.
CGY;2&10;CGY31;Deke Junior pass incomplete to Jordan Flagel (Brent Krawchuk).
;;;TIMEOUT CGY,  01:48.
CGY;3&10;CGY31;Deke Junior pass incomplete to Anthony Parker (Dan Bass).
ALB;1&10;CGY31;Tendayi Jozzy rush for 3 yards to the CGY28 (Deji OdWESle).
ALB;2&7;CGY28;Tendayi Jozzy rush for 3 yards to the CGY25 (Deji OdWESle
ALB;3&4;CGY25;PENALTY CGY IP 5 yards to the CGY20,Â .
ALB;1&10;CGY20;Quade Armstrong rush for 20 yards to the CGY0, TOUCHDOWN,  00:48.
ALB;0&5;CGY05;Hugh O'Neill kick attempt GOOD.
;;;CGY 9, ALB 20
ALB;0&10;ALB45;PENALTY CGY IP 5 yards to the ALB50.
ALB;0&10;ALB50;Hugh O'Neill kickoff 68 yards to the CGY-8, Anthony Parker return 31 yards to the CGY23 (M. Clarkson). PENALTY ALB substitution infraction 10 yards to the CGY33,Â .
CGY;1&10;CGY33;Deke Junior sacked for -4 yards to the CGY29 (Jean-Marc Jones).
CGY;2&14;CGY29;00:41 Deke Junior pass incomplete to KC Prince (Dan Bass).
CGY;3&14;CGY29;Aaron Ifield punt 35 yards to the ALB46, out-of-bounds.
ALB;1&10;ALB46;Downed.
ALB;1&10;ALB46;Downed.
;;;ALB 20, CGY 9
;;;end of game
SFU vs. SKH 2008-11-01 1330 Griffiths Stadium;;;
SFU;0&10;SFU45;Jeffrey Biles kickoff 65 yards to the SKH0, Travis Gorski return 15 yards to the SKH15 (Farhad Abi).
SKH;1&10;SKH15;Tyler O'Gorman rush for 4 yards to the SKH19 (Chris Folk
SKH;2&6;SKH19;Laurence Nixon pass complete to Travis Gorski for 6 yards to the SKH25, (A. DesLauriers).
SKH;1&10;SKH25;Tyler O'Gorman rush for 8 yards to the SKH33 (Brad Welder).
SKH;2&2;SKH33;Tyler O'Gorman rush for 2 yards to the SKH35, (A. Chornohus).
SKH;1&10;SKH35;Laurence Nixon pass complete to Cory Jones for 50 yards to the SFU25, (Brad Welder).
SKH;1&10;SFU25;Laurence Nixon pass incomplete to Cory Jones (Brad Welder),Â PENALTY SFU offside 5 yards to the SFU20, NO PLAY.
SKH;1&5;SFU20;Tyler O'Gorman rush for 8 yards to the SFU12, (Scott Puffer).
SKH;1&10;SFU12;Laurence Nixon pass incomplete to Dan Houle.
SKH;2&10;SFU12;Laurence Nixon pass incomplete to Braeden George.
SKH;3&10;SFU12;C. MacDougall field goal attempt from 19 ROUGE, touchback,  10:53.
;;;SFU 0, SKH 1
